date,resort_name,region,country,pass,snowfall
2021-03-18,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-03-18,Mad River Mountain,Ohio,United_States,EPIC,0
2021-03-18,Mammoth Mountain,California,United_States,IKON,0
2021-03-18,Mount Snow,Vermont,United_States,EPIC,0
2021-03-18,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-03-18,Mt. Brighton,Michigan,United_States,EPIC,0
2021-03-18,Mt. Buller,Australia,Australia,IKON,0
2021-03-18,Mt. Hotham,Australia,Australia,EPIC,0
2021-03-18,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-03-18,Northstar California,California,United_States,EPIC,0
2021-03-18,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-03-18,Paoli Peaks,Indiana,United_States,EPIC,0
2021-03-18,Park City,Utah,United_States,EPIC,1
2021-03-18,Perisher,Australia,Australia,EPIC,0
2021-03-18,Revelstoke,British_Columbia,Canada,IKON,0
2021-03-18,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-03-18,Snow Creek,Missouri,United_States,EPIC,0
2021-03-18,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-03-18,Solitude Mountain Resort,Utah,United_States,IKON,1
2021-03-18,Squaw Valley Alpine Meadows,California,United_States,IKON,0
2021-03-18,Steamboat,Colorado,United_States,IKON,0
2021-03-18,Stevens Pass Resort,Washington,United_States,EPIC,0
2021-03-18,Stowe Mountain,Vermont,United_States,EPIC,0
2021-03-18,Stratton Mountain,Vermont,United_States,IKON,0
2021-03-18,Sugarbush,Vermont,United_States,IKON,0
2021-03-18,Sugarloaf,Maine,United_States,IKON,0
2021-03-18,Sunday River,Maine,United_States,IKON,0
2021-03-18,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-03-18,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-03-18,The Summit at Snoqualmie,Washington,United_States,IKON,0
2021-03-18,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-03-18,Tremblant,Quebec,Canada,IKON,0
2021-03-18,Vail,Colorado,United_States,EPIC,0
2021-03-18,Valle Nevado,Chile,Chile,IKON,0
2021-03-18,Whistler Blackcomb,British_Columbia,Canada,EPIC,2
2021-03-18,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-03-18,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-03-18,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-03-18,Winter Park,Colorado,United_States,IKON,0
2021-03-19,Afton Alps,Minnesota,United_States,EPIC,0
2021-03-19,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-03-19,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0
2021-03-19,Attitash,New_Hampshire,United_States,EPIC,0
2021-03-19,Beaver Creek,Colorado,United_States,EPIC,0
2021-03-19,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-03-19,Big Sky,Montana,United_States,IKON,0
2021-03-19,Blue Mountain,Ontario,Canada,IKON,0
2021-03-19,Boston Mills,Ohio,United_States,EPIC,0
2021-03-19,Boyne Highlands,Michigan,United_States,IKON,0
2021-03-19,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-03-19,Brandywine,Ohio,United_States,EPIC,0
2021-03-19,Breckenridge,Colorado,United_States,EPIC,0
2021-03-19,Brighton Resort,Utah,United_States,IKON,0
2021-03-19,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-03-19,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-03-19,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-03-19,Crystal Mountain,Washington,United_States,IKON,2
2021-03-19,Cypress Mountain,British_Columbia,Canada,IKON,1
2021-03-19,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-03-19,Heavenly,California,United_States,EPIC,5
2021-03-19,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-03-19,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-03-19,June Mountain,California,United_States,IKON,1
2021-03-19,Keystone,Colorado,United_States,EPIC,0
2021-03-19,Kirkwood,California,United_States,EPIC,9
2021-03-19,Liberty,Pennsylvania,United_States,EPIC,0
2021-03-19,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-03-19,Mad River Mountain,Ohio,United_States,EPIC,0
2021-03-19,Mammoth Mountain,California,United_States,IKON,3
2021-03-19,Mount Snow,Vermont,United_States,EPIC,0
2021-03-19,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-03-19,Mt. Brighton,Michigan,United_States,EPIC,0
2021-03-19,Mt. Buller,Australia,Australia,IKON,0
2021-03-19,Mt. Hotham,Australia,Australia,EPIC,0
2021-03-19,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-03-19,Northstar California,California,United_States,EPIC,7
2021-03-19,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-03-19,Paoli Peaks,Indiana,United_States,EPIC,0
2021-03-19,Park City,Utah,United_States,EPIC,0
2021-03-19,Perisher,Australia,Australia,EPIC,0
2021-03-19,Revelstoke,British_Columbia,Canada,IKON,0
2021-03-19,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-03-19,Snow Creek,Missouri,United_States,EPIC,0
2021-03-19,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-03-19,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-03-19,Squaw Valley Alpine Meadows,California,United_States,IKON,6
2021-03-19,Steamboat,Colorado,United_States,IKON,0
2021-03-19,Stevens Pass Resort,Washington,United_States,EPIC,4
2021-03-19,Stowe Mountain,Vermont,United_States,EPIC,1
2021-03-19,Stratton Mountain,Vermont,United_States,IKON,0
2021-03-19,Sugarbush,Vermont,United_States,IKON,2
2021-03-19,Sugarloaf,Maine,United_States,IKON,0
2021-03-19,Sunday River,Maine,United_States,IKON,0
2021-03-19,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-03-19,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-03-19,The Summit at Snoqualmie,Washington,United_States,IKON,0
2021-03-19,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-03-19,Tremblant,Quebec,Canada,IKON,0
2021-03-19,Vail,Colorado,United_States,EPIC,0
2021-03-19,Valle Nevado,Chile,Chile,IKON,0
2021-03-19,Whistler Blackcomb,British_Columbia,Canada,EPIC,11
2021-03-19,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-03-19,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-03-19,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-03-19,Winter Park,Colorado,United_States,IKON,0
2021-03-20,Afton Alps,Minnesota,United_States,EPIC,0
2021-03-20,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-03-20,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0
2021-03-20,Attitash,New_Hampshire,United_States,EPIC,0
2021-03-20,Beaver Creek,Colorado,United_States,EPIC,0
2021-03-20,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-03-20,Big Sky,Montana,United_States,IKON,6
2021-03-20,Blue Mountain,Ontario,Canada,IKON,0
2021-03-20,Boston Mills,Ohio,United_States,EPIC,0
2021-03-20,Boyne Highlands,Michigan,United_States,IKON,0
2021-03-20,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-03-20,Brandywine,Ohio,United_States,EPIC,0
2021-03-20,Breckenridge,Colorado,United_States,EPIC,0
2021-03-20,Brighton Resort,Utah,United_States,IKON,0
2021-03-20,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-03-20,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-03-20,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-03-20,Crystal Mountain,Washington,United_States,IKON,0
2021-03-20,Cypress Mountain,British_Columbia,Canada,IKON,5
2021-03-20,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-03-20,Heavenly,California,United_States,EPIC,2
2021-03-20,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-03-20,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-03-20,June Mountain,California,United_States,IKON,12
2021-03-20,Keystone,Colorado,United_States,EPIC,0
2021-03-20,Kirkwood,California,United_States,EPIC,5
2021-03-20,Liberty,Pennsylvania,United_States,EPIC,0
2021-03-20,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-03-20,Mad River Mountain,Ohio,United_States,EPIC,0
2021-03-20,Mammoth Mountain,California,United_States,IKON,0
2021-03-20,Mount Snow,Vermont,United_States,EPIC,0
2021-03-20,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-03-20,Mt. Brighton,Michigan,United_States,EPIC,0
2021-03-20,Mt. Buller,Australia,Australia,IKON,0
2021-03-20,Mt. Hotham,Australia,Australia,EPIC,0
2021-03-20,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-03-20,Northstar California,California,United_States,EPIC,1
2021-03-20,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-03-20,Paoli Peaks,Indiana,United_States,EPIC,0
2021-03-20,Park City,Utah,United_States,EPIC,0
2021-03-20,Perisher,Australia,Australia,EPIC,0
2021-03-20,Revelstoke,British_Columbia,Canada,IKON,6
2021-03-20,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-03-20,Snow Creek,Missouri,United_States,EPIC,0
2021-03-20,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-03-20,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-03-20,Squaw Valley Alpine Meadows,California,United_States,IKON,8
2021-03-20,Steamboat,Colorado,United_States,IKON,0
2021-03-20,Stevens Pass Resort,Washington,United_States,EPIC,1
2021-03-20,Stowe Mountain,Vermont,United_States,EPIC,0
2021-03-20,Stratton Mountain,Vermont,United_States,IKON,0
2021-03-20,Sugarbush,Vermont,United_States,IKON,0
2021-03-20,Sugarloaf,Maine,United_States,IKON,0
2021-03-20,Sunday River,Maine,United_States,IKON,0
2021-03-20,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-03-20,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-03-20,The Summit at Snoqualmie,Washington,United_States,IKON,0
2021-03-20,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-03-20,Tremblant,Quebec,Canada,IKON,0
2021-03-20,Vail,Colorado,United_States,EPIC,0
2021-03-20,Valle Nevado,Chile,Chile,IKON,0
2021-03-20,Whistler Blackcomb,British_Columbia,Canada,EPIC,3
2021-03-20,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-03-20,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-03-20,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-03-20,Winter Park,Colorado,United_States,IKON,0
2021-03-21,Afton Alps,Minnesota,United_States,EPIC,0
2021-03-21,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-03-21,Arapahoe Basin Ski Area,Colorado,United_States,IKON,3
2021-03-21,Attitash,New_Hampshire,United_States,EPIC,0
2021-03-21,Beaver Creek,Colorado,United_States,EPIC,5
2021-03-21,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-03-21,Big Sky,Montana,United_States,IKON,5
2021-03-21,Blue Mountain,Ontario,Canada,IKON,0
2021-03-21,Boston Mills,Ohio,United_States,EPIC,0
2021-03-21,Boyne Highlands,Michigan,United_States,IKON,0
2021-03-21,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-03-21,Brandywine,Ohio,United_States,EPIC,0
2021-03-21,Breckenridge,Colorado,United_States,EPIC,3
2021-03-21,Brighton Resort,Utah,United_States,IKON,17
2021-03-21,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-03-21,Crested Butte Mountain Resort,Colorado,United_States,EPIC,3
2021-03-21,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-03-21,Crystal Mountain,Washington,United_States,IKON,0
2021-03-21,Cypress Mountain,British_Columbia,Canada,IKON,4
2021-03-21,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-03-21,Heavenly,California,United_States,EPIC,0
2021-03-21,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-03-21,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-03-21,June Mountain,California,United_States,IKON,5
2021-03-21,Keystone,Colorado,United_States,EPIC,3
2021-03-21,Kirkwood,California,United_States,EPIC,0
2021-03-21,Liberty,Pennsylvania,United_States,EPIC,0
2021-03-21,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-03-21,Mad River Mountain,Ohio,United_States,EPIC,0
2021-03-21,Mammoth Mountain,California,United_States,IKON,0
2021-03-21,Mount Snow,Vermont,United_States,EPIC,0
2021-03-21,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-03-21,Mt. Brighton,Michigan,United_States,EPIC,0
2021-03-21,Mt. Buller,Australia,Australia,IKON,0
2021-03-21,Mt. Hotham,Australia,Australia,EPIC,0
2021-03-21,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-03-21,Northstar California,California,United_States,EPIC,0
2021-03-21,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-03-21,Paoli Peaks,Indiana,United_States,EPIC,0
2021-03-21,Park City,Utah,United_States,EPIC,10
2021-03-21,Perisher,Australia,Australia,EPIC,0
2021-03-21,Revelstoke,British_Columbia,Canada,IKON,5
2021-03-21,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-03-21,Snow Creek,Missouri,United_States,EPIC,0
2021-03-21,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-03-21,Solitude Mountain Resort,Utah,United_States,IKON,18
2021-03-21,Squaw Valley Alpine Meadows,California,United_States,IKON,0
2021-03-21,Steamboat,Colorado,United_States,IKON,4
2021-03-21,Stevens Pass Resort,Washington,United_States,EPIC,3
2021-03-21,Stowe Mountain,Vermont,United_States,EPIC,0
2021-03-21,Stratton Mountain,Vermont,United_States,IKON,0
2021-03-21,Sugarbush,Vermont,United_States,IKON,0
2021-03-21,Sugarloaf,Maine,United_States,IKON,0
2021-03-21,Sunday River,Maine,United_States,IKON,0
2021-03-21,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-03-21,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-03-21,The Summit at Snoqualmie,Washington,United_States,IKON,2
2021-03-21,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-03-21,Tremblant,Quebec,Canada,IKON,0
2021-03-21,Vail,Colorado,United_States,EPIC,3
2021-03-21,Valle Nevado,Chile,Chile,IKON,0
2021-03-21,Whistler Blackcomb,British_Columbia,Canada,EPIC,0
2021-03-21,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-03-21,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-03-21,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-03-21,Winter Park,Colorado,United_States,IKON,6
2021-03-22,Afton Alps,Minnesota,United_States,EPIC,0
2021-03-22,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-03-22,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0
2021-03-22,Attitash,New_Hampshire,United_States,EPIC,0
2021-03-22,Beaver Creek,Colorado,United_States,EPIC,3
2021-03-22,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-03-22,Big Sky,Montana,United_States,IKON,5
2021-03-22,Blue Mountain,Ontario,Canada,IKON,0
2021-03-22,Boston Mills,Ohio,United_States,EPIC,0
2021-03-22,Boyne Highlands,Michigan,United_States,IKON,0
2021-03-22,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-03-22,Brandywine,Ohio,United_States,EPIC,0
2021-03-22,Breckenridge,Colorado,United_States,EPIC,3
2021-03-22,Brighton Resort,Utah,United_States,IKON,0
2021-03-22,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-03-22,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-03-22,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-03-22,Crystal Mountain,Washington,United_States,IKON,6
2021-03-22,Cypress Mountain,British_Columbia,Canada,IKON,0
2021-03-22,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-03-22,Heavenly,California,United_States,EPIC,2
2021-03-22,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-03-22,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-03-22,June Mountain,California,United_States,IKON,0
2021-03-22,Keystone,Colorado,United_States,EPIC,3
2021-03-22,Kirkwood,California,United_States,EPIC,4
2021-03-22,Liberty,Pennsylvania,United_States,EPIC,0
2021-03-22,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-03-22,Mad River Mountain,Ohio,United_States,EPIC,0
2021-03-22,Mammoth Mountain,California,United_States,IKON,2
2021-03-22,Mount Snow,Vermont,United_States,EPIC,0
2021-03-22,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-03-22,Mt. Brighton,Michigan,United_States,EPIC,0
2021-03-22,Mt. Buller,Australia,Australia,IKON,0
2021-03-22,Mt. Hotham,Australia,Australia,EPIC,0
2021-03-22,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-03-22,Northstar California,California,United_States,EPIC,2
2021-03-22,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-03-22,Paoli Peaks,Indiana,United_States,EPIC,0
2021-03-22,Park City,Utah,United_States,EPIC,0
2021-03-22,Perisher,Australia,Australia,EPIC,0
2021-03-22,Revelstoke,British_Columbia,Canada,IKON,0
2021-03-22,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-03-22,Snow Creek,Missouri,United_States,EPIC,0
2021-03-22,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-03-22,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-03-22,Squaw Valley Alpine Meadows,California,United_States,IKON,4
2021-03-22,Steamboat,Colorado,United_States,IKON,0
2021-03-22,Stevens Pass Resort,Washington,United_States,EPIC,0
2021-03-22,Stowe Mountain,Vermont,United_States,EPIC,0
2021-03-22,Stratton Mountain,Vermont,United_States,IKON,0
2021-03-22,Sugarbush,Vermont,United_States,IKON,0
2021-03-22,Sugarloaf,Maine,United_States,IKON,0
2021-03-22,Sunday River,Maine,United_States,IKON,0
2021-03-22,Taos Ski Valley,New_Mexico,United_States,IKON,6
2021-03-22,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-03-22,The Summit at Snoqualmie,Washington,United_States,IKON,1
2021-03-22,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-03-22,Tremblant,Quebec,Canada,IKON,0
2021-03-22,Vail,Colorado,United_States,EPIC,0
2021-03-22,Valle Nevado,Chile,Chile,IKON,0
2021-03-22,Whistler Blackcomb,British_Columbia,Canada,EPIC,0
2021-03-22,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-03-22,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-03-22,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-03-22,Winter Park,Colorado,United_States,IKON,1
2021-03-23,Afton Alps,Minnesota,United_States,EPIC,0
2021-03-23,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-03-23,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0
2021-03-23,Attitash,New_Hampshire,United_States,EPIC,0
2021-03-23,Beaver Creek,Colorado,United_States,EPIC,3
2021-03-23,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-03-23,Big Sky,Montana,United_States,IKON,5
2021-03-23,Blue Mountain,Ontario,Canada,IKON,0
2021-03-23,Boston Mills,Ohio,United_States,EPIC,0
2021-03-23,Boyne Highlands,Michigan,United_States,IKON,0
2021-03-23,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-03-23,Brandywine,Ohio,United_States,EPIC,0
2021-03-23,Breckenridge,Colorado,United_States,EPIC,3
2021-03-23,Brighton Resort,Utah,United_States,IKON,0
2021-03-23,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-03-23,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-03-23,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-03-23,Crystal Mountain,Washington,United_States,IKON,6
2021-03-23,Cypress Mountain,British_Columbia,Canada,IKON,0
2021-03-23,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-03-23,Heavenly,California,United_States,EPIC,2
2021-03-23,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-03-23,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-03-23,June Mountain,California,United_States,IKON,0
2021-03-23,Keystone,Colorado,United_States,EPIC,3
2021-03-23,Kirkwood,California,United_States,EPIC,4
2021-03-23,Liberty,Pennsylvania,United_States,EPIC,0
2021-03-23,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-03-23,Mad River Mountain,Ohio,United_States,EPIC,0
2021-03-23,Mammoth Mountain,California,United_States,IKON,2
2021-03-23,Mount Snow,Vermont,United_States,EPIC,0
2021-03-23,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-03-23,Mt. Brighton,Michigan,United_States,EPIC,0
2021-03-23,Mt. Buller,Australia,Australia,IKON,0
2021-03-23,Mt. Hotham,Australia,Australia,EPIC,0
2021-03-23,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-03-23,Northstar California,California,United_States,EPIC,2
2021-03-23,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-03-23,Paoli Peaks,Indiana,United_States,EPIC,0
2021-03-23,Park City,Utah,United_States,EPIC,0
2021-03-23,Perisher,Australia,Australia,EPIC,0
2021-03-23,Revelstoke,British_Columbia,Canada,IKON,0
2021-03-23,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-03-23,Snow Creek,Missouri,United_States,EPIC,0
2021-03-23,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-03-23,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-03-23,Squaw Valley Alpine Meadows,California,United_States,IKON,4
2021-03-23,Steamboat,Colorado,United_States,IKON,0
2021-03-23,Stevens Pass Resort,Washington,United_States,EPIC,0
2021-03-23,Stowe Mountain,Vermont,United_States,EPIC,0
2021-03-23,Stratton Mountain,Vermont,United_States,IKON,0
2021-03-23,Sugarbush,Vermont,United_States,IKON,0
2021-03-23,Sugarloaf,Maine,United_States,IKON,0
2021-03-23,Sunday River,Maine,United_States,IKON,0
2021-03-23,Taos Ski Valley,New_Mexico,United_States,IKON,6
2021-03-23,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-03-23,The Summit at Snoqualmie,Washington,United_States,IKON,1
2021-03-23,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-03-23,Tremblant,Quebec,Canada,IKON,0
2021-03-23,Vail,Colorado,United_States,EPIC,0
2021-03-23,Valle Nevado,Chile,Chile,IKON,0
2021-03-23,Whistler Blackcomb,British_Columbia,Canada,EPIC,0
2021-03-23,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-03-23,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-03-23,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-03-23,Winter Park,Colorado,United_States,IKON,1
2021-03-24,Afton Alps,Minnesota,United_States,EPIC,0
2021-03-24,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-03-24,Arapahoe Basin Ski Area,Colorado,United_States,IKON,4
2021-03-24,Attitash,New_Hampshire,United_States,EPIC,0
2021-03-24,Beaver Creek,Colorado,United_States,EPIC,0
2021-03-24,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-03-24,Big Sky,Montana,United_States,IKON,1
2021-03-24,Blue Mountain,Ontario,Canada,IKON,0
2021-03-24,Boston Mills,Ohio,United_States,EPIC,0
2021-03-24,Boyne Highlands,Michigan,United_States,IKON,0
2021-03-24,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-03-24,Brandywine,Ohio,United_States,EPIC,0
2021-03-24,Breckenridge,Colorado,United_States,EPIC,3
2021-03-24,Brighton Resort,Utah,United_States,IKON,0
2021-03-24,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-03-24,Crested Butte Mountain Resort,Colorado,United_States,EPIC,1
2021-03-24,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-03-24,Crystal Mountain,Washington,United_States,IKON,0
2021-03-24,Cypress Mountain,British_Columbia,Canada,IKON,6
2021-03-24,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-03-24,Heavenly,California,United_States,EPIC,0
2021-03-24,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-03-24,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-03-24,June Mountain,California,United_States,IKON,0
2021-03-24,Keystone,Colorado,United_States,EPIC,4
2021-03-24,Kirkwood,California,United_States,EPIC,0
2021-03-24,Liberty,Pennsylvania,United_States,EPIC,0
2021-03-24,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-03-24,Mad River Mountain,Ohio,United_States,EPIC,0
2021-03-24,Mammoth Mountain,California,United_States,IKON,0
2021-03-24,Mount Snow,Vermont,United_States,EPIC,0
2021-03-24,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-03-24,Mt. Brighton,Michigan,United_States,EPIC,0
2021-03-24,Mt. Buller,Australia,Australia,IKON,0
2021-03-24,Mt. Hotham,Australia,Australia,EPIC,0
2021-03-24,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-03-24,Northstar California,California,United_States,EPIC,0
2021-03-24,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-03-24,Paoli Peaks,Indiana,United_States,EPIC,0
2021-03-24,Park City,Utah,United_States,EPIC,0
2021-03-24,Perisher,Australia,Australia,EPIC,0
2021-03-24,Revelstoke,British_Columbia,Canada,IKON,3
2021-03-24,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-03-24,Snow Creek,Missouri,United_States,EPIC,0
2021-03-24,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-03-24,Solitude Mountain Resort,Utah,United_States,IKON,1
2021-03-24,Squaw Valley Alpine Meadows,California,United_States,IKON,0
2021-03-24,Steamboat,Colorado,United_States,IKON,1
2021-03-24,Stevens Pass Resort,Washington,United_States,EPIC,0
2021-03-24,Stowe Mountain,Vermont,United_States,EPIC,0
2021-03-24,Stratton Mountain,Vermont,United_States,IKON,0
2021-03-24,Sugarbush,Vermont,United_States,IKON,0
2021-03-24,Sugarloaf,Maine,United_States,IKON,0
2021-03-24,Sunday River,Maine,United_States,IKON,0
2021-03-24,Taos Ski Valley,New_Mexico,United_States,IKON,11
2021-03-24,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-03-24,The Summit at Snoqualmie,Washington,United_States,IKON,0
2021-03-24,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-03-24,Tremblant,Quebec,Canada,IKON,0
2021-03-24,Vail,Colorado,United_States,EPIC,0
2021-03-24,Valle Nevado,Chile,Chile,IKON,0
2021-03-24,Whistler Blackcomb,British_Columbia,Canada,EPIC,0
2021-03-24,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-03-24,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-03-24,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-03-24,Winter Park,Colorado,United_States,IKON,2
2021-03-25,Afton Alps,Minnesota,United_States,EPIC,0
2021-03-25,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-03-25,Arapahoe Basin Ski Area,Colorado,United_States,IKON,2
2021-03-25,Attitash,New_Hampshire,United_States,EPIC,1
2021-03-25,Beaver Creek,Colorado,United_States,EPIC,2
